id,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,y
1986,0.222118322,-1.050829724,-1.865733611,0.209980631,-0.982934033,1.103126118,0.241671471,1.449050142,0.395399312,0.44582502,0.271544699,0.432405755,0.336440643,0.685031079,-0.562657872,-16.39211527
2584,0.253879899,2.065247451,1.077075754,0.559825783,0.184240476,-0.348166364,0.853986791,0.487377562,-0.602880351,-0.349891412,2.691468906,-0.053718365,0.488134838,0.103679928,1.053273728,286.02273
1511,1.207191015,-0.300132413,1.69049744,1.237684356,-0.370990411,0.772777218,-0.915500759,0.90139951,-0.324248817,-0.459803201,-0.588848657,1.165355044,0.166202944,-0.722893452,-0.995251112,266.1931696
120,0.409084337,-1.483252766,0.058219822,0.344638968,-0.658464218,1.280972685,1.194634047,-0.151943516,-0.013462807,-0.92910409,0.494155759,-1.182984314,0.65051657,1.605418774,-0.267544941,-141.5483858
4973,-0.234247467,1.024893032,1.205451734,0.003591716,-0.537350693,-0.492560869,0.739881004,0.169477391,-0.240480951,-0.420244473,1.441073951,0.755582361,0.135349057,-0.928619825,0.470443145,157.1870655
4180,-1.738546248,1.1780536,1.17807821,-1.919596887,0.543316391,0.895593996,-0.843723473,0.003399975,0.598622675,-0.827308859,-0.657171264,3.148775077,0.783321793,-0.046234592,0.859916568,479.3835935
2152,0.544339118,-2.051038316,2.034319876,0.268603248,0.9901092,-2.000377643,0.333557214,0.866466481,-2.111981487,-0.584073869,0.305685697,0.462702972,-0.345825505,-0.214220639,-1.031477313,-391.8001858
253,-0.465867071,1.305968037,2.530696646,0.315058795,0.253586897,-0.182239573,-0.79014853,-1.61240799,0.458966625,-0.283314296,0.396799228,-0.767917736,1.65019353,1.197594366,-0.10297462,368.9111826
586,-0.64753653,0.13893454,-0.320826917,0.417064993,0.5612852,1.130038089,1.529471934,1.400980156,2.084036004,-0.445729199,-0.113924796,0.218387635,-2.130590103,-0.068724273,0.548129853,6.342758809
756,0.277974726,0.324082805,1.343788321,0.38012235,-0.800281196,-0.418045772,-0.19959185,-0.591326606,1.843626259,0.697973864,1.130470759,-0.422455294,-1.729464936,-0.292180613,0.968200977,100.2478706
3903,1.907982688,1.264035226,0.057903468,-0.203974531,0.191900409,1.310203495,-0.678377514,-0.41349685,1.116160586,-1.334025982,0.819371795,-0.121523995,-1.559256443,-0.569548736,0.966934916,163.8093228
2105,-0.613435947,2.569115764,-2.657320142,1.093767116,-1.639635206,1.277694611,0.31978783,-0.6956597,1.62883045,0.95495718,1.258033107,-1.175367554,-0.285998558,0.013659942,-0.443877735,189.6467626
1775,1.881662266,-0.725514877,-0.201924821,0.91821395,0.42256797,0.47889888,1.611976367,-1.042953652,0.276786743,-0.276528947,-1.093762255,1.45555228,-0.067125119,-0.714000795,-0.580056206,167.4283555
2186,-0.1123485,-0.34901916,-1.202341218,0.681488866,-0.491098184,0.601057463,1.155396592,-0.122431115,0.305570955,-0.385470694,1.253166572,1.254776575,-0.346553113,-0.708473402,-1.859038777,-66.73343598
2405,-0.272429091,0.458823041,0.213630285,1.089243274,0.52908485,0.716624575,-0.666450588,-0.614159631,0.861263814,0.365574018,-0.489809555,-1.061190161,0.286486649,0.025709473,-1.287127151,131.1316241
4788,-0.79897848,1.428443002,-1.49494495,-0.578438194,1.664804927,0.677387584,-1.294048043,-0.414866305,0.07828977,-0.336999105,0.433980739,-0.599163433,-0.121615693,-0.007924916,0.108875545,-9.267104835
643,-0.439691962,0.596532712,-1.300639247,-0.669766996,-2.092049446,0.092253878,0.900729831,-0.188896142,0.622826568,1.39981415,-1.634217459,0.903233465,-0.388520858,-0.298634559,0.53753194,111.5337822
3625,-1.958584167,0.584395564,-0.387472168,0.592689875,-0.684077999,-1.155288414,1.291364871,-0.125412101,2.193047064,-0.020262092,-1.861167045,0.589672279,1.396544439,1.857833618,-1.213758312,115.4090664
2356,-1.169976276,0.988579329,0.682171406,0.373545154,-0.675275838,-1.599276536,-0.6222472,-0.357696638,-0.064426034,0.241931686,1.393631483,-0.760774434,1.158702742,-0.536178961,0.518771635,18.6439864
1315,0.380313626,0.44959814,-0.304918994,-0.658351028,1.442616529,2.10663221,0.957984459,0.863335214,1.091252417,-0.65883179,-0.154759662,-0.148605914,0.712123282,-0.807911231,0.674669658,335.7513606
1637,1.209649635,-0.393586041,0.052114882,0.094729705,-0.183697997,0.269525513,-0.614267372,-0.237219282,-0.833026719,0.533109761,-0.612943156,0.531904851,1.844620496,-0.921557757,0.554697922,281.5220581
2627,-0.405277704,-1.192641562,0.038235422,-0.059729364,-0.575405039,-1.704691997,0.970848797,0.597451806,0.439639612,1.230071815,-1.585364911,0.554675819,-0.103290788,0.412562183,0.405750547,-110.7917252
1714,1.182049222,-1.555770386,-1.594988411,0.629406755,-0.115610047,-0.77880485,0.195456216,1.817386854,-1.037733316,0.032657442,-0.652880267,0.133103215,0.569262325,-1.631929696,0.433504078,-234.5308414
2554,1.026411749,-0.079397657,-1.533159147,0.025539033,0.889408597,-0.838555869,-0.461424264,0.805080552,-0.677037526,0.370874373,0.627093878,0.183273944,0.359674942,0.785014686,-0.413248665,-83.35800926
741,-1.348375003,1.006792021,0.701712322,0.233792166,1.772162478,-0.693105593,1.175775406,-0.134559086,-1.682527692,-0.76433978,-0.482957059,-0.571983302,0.202602179,-0.837795791,-1.157072074,-180.6957404
203,0.53470276,0.397324883,0.357921244,0.253046312,-1.943731237,2.604773211,0.409672598,-0.143524458,1.787738946,2.14621907,-0.892961863,-0.261780359,-1.644742514,0.256397336,-0.036817309,410.0224583
3542,-2.882001528,-1.02722709,0.685699207,-0.471942138,-1.04301954,0.281419707,0.786748211,-0.970645336,-0.940554864,1.079903602,-1.423861172,0.151866907,-1.996531272,0.03283528,0.459217723,-355.2516976
3794,-0.821310557,-1.090471076,-0.994948883,0.461135566,-0.836522252,0.613359586,-0.435005809,0.033597296,-0.677946009,0.141119174,0.982367451,1.55329142,0.125805623,0.648772481,-0.554848863,-84.16482544
4643,1.682602578,-1.204707313,1.143597102,1.312798412,-0.884098041,0.311469968,0.189748717,1.377953198,0.817380868,-1.259032495,0.069725266,-0.109620085,-1.511609417,-0.379276795,0.713648423,-97.71226913
4958,-0.976807926,0.091755067,0.654564769,-0.176720186,-0.824516874,-0.172556045,0.715303178,-2.068284064,0.875671411,1.621350645,-0.516426977,-2.086656,0.948525543,-1.310608486,-0.599954111,59.54633671
1806,-0.367835851,-1.178431538,0.762913459,-0.996820085,0.003531046,-1.105824509,-0.76780459,0.990538056,-0.84639186,0.747479364,1.428636503,-0.063326992,-0.764999756,-0.261272691,-0.252637461,-271.2973134
1395,0.232505205,0.354235074,0.534573476,0.610330975,0.11373706,-0.353251731,1.169932715,-1.005544398,-0.313373959,0.774083124,-0.867560258,2.28024887,-0.42306392,-0.129889983,-0.164351456,251.4444638
719,-2.122673539,0.547783413,0.385595944,0.296599345,-0.776951955,-0.235036955,-0.786298984,0.018722754,-0.850582163,-0.683918392,1.085859561,0.706956846,-1.947320322,0.913634858,-1.355201514,-348.584426
4062,-0.575560096,-0.59038236,0.992785268,1.704858661,-0.078076724,1.671188045,-0.377026969,-1.3832843,1.31064394,-0.061703475,1.176624992,0.081225783,-0.58297496,-1.970286644,-0.342194378,170.3347252
240,0.071050718,-0.32485308,0.246496359,-0.488227138,1.169067949,-0.434614999,0.485646335,0.12049573,0.106617851,-1.156550529,0.792939999,0.38896185,-0.727471278,2.185176803,0.55341417,-154.884032
2304,0.606675673,0.719732336,-0.353248666,0.704386506,-0.164572162,-0.653159512,-1.536929778,-1.75507385,0.388571263,-1.113697973,-0.568223895,1.948470735,-0.626925126,-0.760716114,-0.234349642,42.18263663
116,0.111229094,0.367868027,-0.708283485,-0.316169634,-1.793506124,-0.266589151,-1.516306356,0.751842468,-0.375804822,-0.435229971,-2.557734605,-0.700803136,0.257010553,-0.513138075,2.152796989,-102.2340759
2346,-0.018340461,-0.248352413,0.707285057,-1.737085367,-0.380502263,-2.561089477,-0.726734072,1.082925151,-2.223874957,-0.781912499,-1.44680909,1.128761129,0.188013709,0.991049432,0.32606871,-331.2491208
290,-0.991947822,0.92984746,0.908098615,-1.285080628,0.485291895,1.351434881,0.107163659,0.900236904,-0.119938922,0.646316891,0.556642023,-0.723355929,1.736580396,-0.367870764,0.803389743,390.8484008
877,1.360596029,2.068585236,-0.036545887,0.612919983,0.353577205,0.733361415,0.710626052,1.382659193,0.149489852,0.500752644,1.171949074,-0.582361281,0.399138248,0.675765191,-0.258241691,406.4230897
4338,-0.080143012,-1.926826053,-1.120664764,-2.583341605,1.668692,0.293285953,0.393066176,0.911325859,0.940500682,-0.208207463,1.179327625,0.605078085,1.484543677,-0.068321662,-0.862561953,-52.89791104
1103,-0.756161408,0.886029336,1.316607746,0.263336428,0.876255043,0.580645343,0.8535181,0.236989016,0.882083727,1.403415004,0.131376531,1.290539476,-2.190976313,1.148452862,-0.819943347,266.2532809
342,0.378535229,-0.466006705,-0.796911089,1.531517326,-0.748861936,0.11589658,0.67862764,-0.231566593,-0.651948809,-0.500750504,-0.273117929,0.952812306,-0.872875071,-1.624380777,-1.031188718,-177.9292144
4283,-1.231101675,-0.993671714,-1.49969608,-0.021527682,1.573456853,-0.175990268,0.229758095,0.661534359,-1.266011421,-1.571423847,-0.078194304,2.309496017,-0.501229885,-0.415450881,0.598498491,-314.1886867
1426,0.358369824,-0.483323884,-0.181849893,-0.972456257,-0.18492417,-1.317295468,-0.103806982,-0.443059209,1.279339156,-1.383492273,-0.824965499,-0.074672776,-0.103445075,2.070363577,0.762547992,-217.1844986
4947,0.074459808,0.087732187,-0.419085887,1.00771901,-1.061053701,-1.563188467,0.512818727,0.758220036,0.250885593,-1.323530085,-0.010739727,0.389606073,-0.570901652,-1.025949621,-0.91853015,-298.6523369
3588,-0.187442239,2.221702104,1.006480858,-0.9586533,0.524115721,0.651815286,-0.938102763,-0.376628558,-0.691359014,1.941362913,0.119905046,-0.6761061,1.305024163,-1.582202508,0.360098302,535.3150774
1686,-0.284072639,0.695721651,0.693187363,0.059767785,-0.006500991,0.767421476,-0.151296569,1.190442458,-1.378121586,1.961049247,0.085348255,0.949554863,-0.670193561,0.027557756,-1.264903396,237.5733097
1033,-0.194677453,0.743608313,-1.784114959,-1.52435693,0.994595685,-0.242007518,1.338602934,0.482432713,-2.553362558,-0.100840758,1.655856184,-0.623246846,0.470046257,2.135276317,-2.580694033,-347.2598556
1445,0.833960274,2.48779179,-0.64250071,0.854016626,0.305039136,-1.955096521,-1.832367007,0.642085376,-1.03462926,1.31847811,-0.225939243,0.744676959,1.035460586,-0.935123868,0.236201477,322.2837496
644,1.435716081,0.435259989,-0.636629301,0.350953523,0.904946107,2.347261167,-0.97252638,-0.745312799,-0.363473745,-1.053231063,0.726344499,1.173743841,0.677626781,1.543198429,-0.101709897,343.6690337
4857,-0.209576802,1.283919803,-1.172216594,0.869688783,-1.317866696,0.460976317,2.20313165,-0.099185959,-0.76835721,-0.069804506,-0.712509845,0.749119365,1.273428891,-0.330643486,-0.519613985,181.2807751
4294,0.049499636,-2.127429943,-0.806073679,1.233938469,0.931133706,0.612537415,0.142416911,0.079817682,-0.67193302,-1.690084898,-0.145914341,-0.344852103,-0.750947762,-1.570645633,-0.052464341,-463.2880791
2677,-0.284659678,-0.318078698,0.776860886,-1.077871783,0.972504293,0.769136315,0.263430852,0.519968631,0.35745952,0.679568735,-1.999945596,-1.574485287,1.468957823,-0.144908048,1.187305808,204.7845082
907,-0.660561728,-1.219876596,-1.102060279,1.13579138,-0.471430279,-1.146716606,0.748734778,-0.490794853,0.862235688,0.424567892,0.214222928,-0.896131591,-1.814856086,-0.954278755,-1.248124591,-513.7940691
2217,0.085413543,1.19608986,0.743780387,2.006650478,0.276350018,0.023099519,1.401375288,0.171499855,1.333577796,-0.299148451,0.437819466,-0.391660181,-0.990435088,0.726725671,1.516240414,201.7171638
75,-1.472844632,-0.134593259,1.11150442,1.808488134,-0.433134259,0.578267327,0.356627475,0.112157176,0.674364333,0.55468271,1.7341887,0.946211708,-0.046109338,-0.298295645,-0.315792003,223.6346254
4004,0.202600125,-2.55282019,-0.358170463,-0.859905457,-0.368547575,-1.746525791,1.298847552,-0.118016725,-1.41689908,0.068685227,0.306786142,0.962086332,-0.778223845,-0.168065479,0.433576304,-518.3034798
1609,0.093420186,-2.189224116,1.584166309,0.448212753,0.714197968,-2.090607939,-0.986657143,-0.994362445,-0.924020161,-0.32808811,0.562987919,-0.937618191,-0.798379228,-0.341396703,0.311720508,-501.421847
935,-0.675523476,-0.629316562,-0.957689488,0.365211863,-0.612332887,-1.189171861,0.692232749,0.362558065,-1.255197532,0.6333535,-0.184230975,-0.292484244,1.007571706,0.362838823,0.734917384,-202.1928856
901,2.998510504,-0.153017855,-1.959917365,-1.207229882,-1.510808478,0.551214827,-0.485411961,0.845076481,-0.372743774,-1.338835468,-1.247547639,0.006767761,-0.316691663,-0.460850902,1.546213104,-122.3343033
1343,0.072216491,0.594083401,-0.04560867,0.336666545,-0.139936534,1.900263148,0.591496394,-0.481593562,-1.085338735,2.033633022,0.83668755,1.372208319,0.153510236,-0.319110074,1.928933859,518.4010685
490,0.119863064,-0.223945125,-0.502214886,1.241220093,-0.861978259,0.766462334,-0.665716931,-0.833073577,0.18894397,-1.817090604,0.233424243,0.013196233,-1.302814095,0.044368994,2.66964162,-178.4253271
1090,1.71959447,0.587028579,-1.023465104,-0.699940378,-0.851087107,-2.650811489,-1.966353797,0.122595854,-0.000662865,-1.318859055,0.493637447,-0.419787853,-1.280541595,-1.786751696,1.320677623,-420.6373386
2327,-1.644279814,1.102889134,0.45789613,1.049898143,-0.053449836,-1.041655443,0.335859782,0.521437785,-0.057120872,-0.643998264,-0.290745337,0.792779489,-0.014271375,-1.154233495,0.971151878,17.87193865
2631,-0.070745407,0.451151229,-0.573295285,-0.789274305,-0.153748152,-1.009796456,-0.476838796,-0.527842868,0.062330937,0.181168118,0.580414996,0.129525047,-0.091065375,0.841040723,-0.530032392,-103.3449103
1522,1.275274284,-1.077333266,0.664972678,1.81279042,0.585304005,0.257634891,0.854960644,-0.821725338,0.612615139,-0.384375073,1.200973196,-1.076918667,-0.271035376,-0.007718378,2.668649936,42.16407835
4348,1.716062468,-0.169386385,-0.153981193,0.767138405,-1.091037178,-1.218991148,-0.916132115,0.79939108,-0.505743833,0.227760396,1.757869952,-2.545033849,-0.387675033,0.420478362,-0.882613161,-326.9965297
2109,-1.988347008,1.656842739,-0.206380686,-0.403306199,0.246181841,-0.537215118,-0.604136275,0.491148016,-0.255676366,0.621364874,0.274728059,0.176633406,0.175466225,-1.412509683,-0.264317782,58.52764968
4025,-0.293343473,-1.869317678,-0.814837356,0.549195945,-0.941874763,-1.144411659,1.455159643,-0.210915588,0.650448632,-0.154289288,0.445294811,-0.18689894,-1.190408428,-0.85229569,-1.013811822,-497.9286333
1784,-2.246408231,-1.780795743,3.350261442,-1.34495754,-0.516582041,0.203818685,-0.787238686,-0.460108175,-2.355382818,-1.002461991,1.91562505,-1.803289604,-0.584834556,0.325840656,0.279218656,-526.9781198
4670,1.211912613,-0.87355299,0.358073606,1.059346398,0.146484963,-1.837185486,-0.690538756,0.284919217,-1.842151175,1.92737478,1.384895728,2.390194948,2.102252392,1.197351819,0.748745588,342.5133589
886,-1.784473647,-0.179735132,2.737288675,1.233008791,-0.042854107,-1.255195974,0.274981042,-0.513393668,-0.828408107,1.533449509,1.496701748,0.608398481,0.157242996,-1.203304739,1.026973982,166.5103829
4507,-2.183505703,1.162993684,0.258791741,-0.133243537,0.238861357,-1.779358954,-0.889247117,-0.561273183,-0.246256639,0.279468461,-1.686792448,0.291940161,-1.47060877,-0.822353221,-0.64683145,-268.5063238
2395,0.391574548,-0.478663413,0.807027302,-1.82604193,0.844887912,1.034336149,0.128950558,-0.709926593,-0.261265889,0.634179192,1.846863955,-1.218645938,0.361326174,-1.328589034,-0.74118767,46.99089649
1237,0.161768061,3.149955857,0.017581489,0.777369566,-0.01364841,1.289633619,0.545673808,0.140424734,0.595396332,1.665950762,0.548906266,-0.077092035,-0.146854801,0.225109224,-0.925289953,592.2565078
2966,-0.838233785,1.998976946,-0.151835033,-0.038241236,0.130816409,0.648569885,-0.215198548,-0.162832124,-2.135231634,-0.613202936,-0.691346533,0.116431807,0.766732675,0.101479369,1.276998987,128.2354414
2386,1.105547243,-1.538298032,0.219851729,0.519118002,-2.166460023,0.193710478,0.625998205,1.423799294,1.062806322,0.754524311,0.463375403,1.192607992,0.822909858,-0.369229921,-0.12480161,224.7608816
554,-0.039516613,0.370496689,-0.132614973,2.123303014,0.843213961,2.204842826,1.508862394,-0.686751842,-1.498386997,-0.509597611,0.054935636,0.046889725,1.288553948,0.251816464,0.666105066,281.6868193
2745,1.631095935,-0.234660291,0.535111031,-0.446282894,-0.473918057,0.901744647,0.608292162,-0.70100823,0.545428066,0.758452767,-0.992582913,0.411391698,0.969427257,-0.838338047,-0.482624862,374.4322855
3470,0.019628708,0.759769595,0.766832794,0.092345807,1.642423774,-0.062069442,-1.031628168,-0.600077889,-0.289348331,0.648122215,-0.762287384,0.596622751,0.872300405,-0.373242094,0.559580359,343.9467978
2101,-0.972817183,-0.301547729,-0.107391998,0.673164194,0.805016838,0.562923222,-0.153111907,2.215213687,0.572345827,-0.0299624,0.259760153,2.063256681,-1.186884161,-1.087390406,-1.622716655,44.29300376
3493,-0.825739997,-2.246479708,-0.398298826,-0.21187237,1.444038404,-0.498808449,-0.029277443,0.72530637,-0.056082964,0.205739695,-0.240282675,-0.628613539,-0.037896776,-0.492432615,1.343421661,-314.130035
2191,-0.662978576,0.536625092,-1.595181212,-0.562882942,-0.717205436,0.577086874,2.095741936,-0.246508327,-2.018142719,-2.107920267,1.231221734,0.207280174,0.193694159,1.250938181,1.100863539,-323.4885123
786,0.908640241,0.189371892,-0.638887778,1.066260307,-0.12422227,0.594756022,0.903509913,0.23452189,-0.818021561,1.09040661,0.848372599,0.84860574,-0.407517637,-0.724047957,0.742035721,190.5169962
3642,-1.055405844,0.009884759,0.441667464,-0.831253578,-2.025284466,1.89252964,0.88321913,-0.134521986,0.908838587,-1.485202299,0.73236663,0.041242396,0.377398038,0.322135281,-0.0352542,49.01904104
2775,-0.51095519,-0.006990443,0.107686187,-0.846907465,-2.429229797,0.393677113,-0.757285054,2.199309628,-0.797853336,-0.174575914,0.154091683,1.228671737,0.262351989,0.521285314,-1.105760576,-11.47572361
1257,0.629956182,-0.375386291,-0.411493871,-1.162926951,1.45927015,0.22593838,2.195760152,-0.98448639,0.263387924,0.473058041,0.21099385,-1.513040255,0.460068772,-0.555131851,0.701158633,-15.72760158
649,-0.286028404,1.721066413,0.137908579,1.720323011,-0.971895262,-0.018648708,-2.737791154,-0.916016638,-0.133642281,-0.697737204,1.154009065,-0.501364455,0.940038122,0.411861393,-0.946455908,130.5091265
4966,0.742045506,-1.477398346,-0.838563218,0.767033297,0.789401904,-1.155528182,1.55199703,0.805877244,0.018647667,0.378339198,-0.697162308,-0.621583894,0.275716096,0.227339544,-0.679073871,-238.0519982
1286,0.138175773,1.036367062,-0.868778985,-0.836073811,0.967038492,-0.229937569,-0.163669623,0.369461693,0.548753105,-0.382696978,-1.241930151,0.762924556,-0.380506594,1.473182444,-0.547254148,45.20095854
2923,1.382377179,0.188894443,0.608694167,0.112172029,2.219294435,-0.242773612,-0.149572564,-1.178542616,-0.41926685,1.733822683,0.482660327,-0.651143981,0.917262125,0.702845682,0.663925653,333.7847558
2576,0.476274596,-0.572329957,-0.348795175,-0.002166976,2.410201228,-0.391737467,0.79640484,0.885096806,0.145138215,-0.127819542,-0.44343188,-0.339352712,-0.324274556,0.645318685,1.273761974,-61.26947899
3100,-1.452262927,0.258699505,-0.898507387,0.740652857,-1.829828695,1.440533016,0.008319589,-0.852412014,-1.193182469,0.564576142,-0.091250227,-0.60516854,0.500117261,1.302946051,-0.473079641,-57.32249206
848,0.680914526,-1.636629431,1.486108089,0.252186061,-0.339591004,-0.869525173,1.588702292,-1.437645335,0.928582136,0.746989793,-0.302398023,-0.4570263,0.555196144,0.683343118,0.869913667,59.85369476
1004,-0.773929891,1.179906447,0.108846632,-0.517326483,0.752822546,-0.860573186,0.005136972,-0.778405541,-1.718211528,1.105116172,-0.627740686,-1.265072596,0.700504791,-0.467319774,-2.363208667,-108.6935299
4387,0.046492017,-1.166552647,-1.423918689,-0.283954394,-0.89000026,-0.040702224,-0.452347321,0.468578607,-0.056501186,-0.482162683,0.831443293,0.3643207,-0.159600933,2.296209756,-0.655953548,-288.2733096
4767,-0.345641742,0.859320081,-0.163013712,-0.754041061,-0.064719507,-1.407448365,-2.795878334,-0.836629542,0.621683678,-1.091424409,2.020210196,1.645368888,-1.139872644,0.156881873,1.343844404,-83.32425892
4407,-0.338103311,1.363251438,0.94990425,0.700461771,-0.721670116,-0.500500498,-0.377696512,1.196316156,0.044868962,0.163325451,-0.914780995,-0.500294379,0.342922269,1.223057658,-0.308996059,150.5914455
183,0.931560129,1.387279764,0.097597249,-0.922074274,-1.754616832,0.058363633,1.07850225,-0.358733895,-0.132932857,-1.166085265,0.946230173,1.40294658,1.6163737,-0.819949082,-0.505342446,289.4671915
3223,-0.754335107,-1.60273349,0.580982343,1.442750621,0.145397063,0.435171618,-0.446349212,-1.166140819,1.234586698,0.360449195,0.569259593,-0.935405808,0.441663954,0.047989472,-0.558697498,-32.49784923
4271,0.498949716,-0.353448193,1.359032207,0.403232399,-0.250884666,-0.915309616,1.167252706,0.756533693,0.266403314,-0.125714118,0.476428988,-0.205263475,0.772351213,-0.108476214,-0.663176426,61.01960255
1874,0.787750491,-1.510177146,0.568491423,0.344656801,-0.81924867,-1.21196605,-0.599791627,-0.243783394,-0.485542271,1.018378419,0.882490694,-1.345796,0.208951359,1.743553175,-0.126761074,-219.8815904
853,0.249837718,1.487833783,0.754174592,-0.707929297,-0.198637595,0.1778158,-0.921363843,-0.060015608,-0.787806378,0.569451032,-0.15989896,0.650173438,0.537747116,0.020815971,-0.636309111,296.075728
1347,0.995867996,-1.784822899,-0.588165672,0.96611826,-0.595085776,0.218081493,0.106420166,-0.720569274,0.568155254,0.395914353,-0.114106287,0.669101707,0.703515141,-0.993385425,-0.545497629,37.81583509
370,-1.067652729,-0.899892546,-1.346622212,-0.827607371,0.279003603,0.772429459,1.434551773,-1.45652719,-0.05236225,1.020280004,0.552945797,-1.879482645,-0.734432394,0.604245978,0.954813566,-306.1160584
3556,-0.061411968,1.108892947,-0.852650808,0.180286506,-0.467392068,-0.16718215,-0.413230423,-0.685024713,-0.707092938,0.012235852,1.395496768,-1.034143099,-0.224777862,1.012148019,-0.262279749,-136.281515
3747,2.169582861,0.364465249,-2.519554127,-0.689246756,-0.398088017,0.708200996,1.385271274,-0.807575175,0.226206667,0.834631135,1.606754248,-0.805726455,0.107991942,0.912226726,0.342616141,53.48879497
3762,-0.04315196,0.181784017,-0.125184412,-1.29238015,0.936809149,-1.011554924,-0.847077004,0.091437614,1.323621487,-1.407774704,-0.608157342,0.564095974,0.355116917,0.708256368,0.72034195,-26.84413976
2446,-0.30252006,0.400836658,0.452688304,0.630049054,0.764682402,0.866464154,-0.380719015,-1.021073524,0.479281224,1.13795479,0.958192637,-0.973403233,-0.34869261,-1.117329452,2.89404647,254.6820712
3777,-0.743498559,0.3012907,-1.103590153,-0.828951079,-0.081816561,-0.585140009,0.790397888,-1.464637957,-1.845993926,0.65542118,-0.132710112,-1.445361744,-0.269357947,-1.22722874,-0.681470753,-392.8187758
3852,0.178660539,-0.19932672,-1.587377545,-0.082498319,-0.312576164,-0.764101553,-1.826543575,-1.072543497,0.863424476,-0.517243376,0.608325552,-1.424912072,1.040861943,0.321543015,0.865838674,-182.4402924
2931,1.510542145,-0.142893661,-0.701434034,-1.367210794,-0.213110915,1.059452435,-0.227047093,0.494219193,0.572393119,1.07539736,-1.547218658,-2.028503636,0.429362244,0.291858946,-0.617059958,70.77891238
3560,-0.930558542,-1.363354611,0.946414922,0.765241552,0.740840264,1.874328225,-2.042551494,-0.314300072,-0.328864275,0.513455238,-0.250488002,-0.675692298,-0.001951782,0.273073405,-0.136453885,37.49085715
4354,0.131114364,-0.076044223,0.449842198,-0.038059641,0.955974972,-0.30749692,1.477545967,-1.421262503,-0.054152363,-0.177942067,1.120731183,0.374701114,-1.472176227,-0.62834437,0.947274514,-92.07926583
4571,-0.825351046,-0.639774337,-0.160691728,0.279088216,-0.472882788,0.382956715,-2.005179045,-0.273418737,-0.238234053,0.550207979,1.194052882,0.382764504,-0.716772402,1.682366024,0.012297903,-95.78684941
4452,0.157859522,-0.193765272,-0.44974633,-0.371617389,0.353540771,0.461414794,0.776270917,1.414507864,-0.766416213,-1.93335547,0.10430277,-0.873115183,0.032552903,-1.211608555,-1.495811472,-326.1636183
2325,-0.857861857,0.579905796,1.07121833,-0.575185353,1.110200604,1.109396613,1.189838378,-0.382183928,0.25200235,0.767589745,-1.567728682,-1.544385602,0.660721843,-0.429624841,0.220822761,219.2140756
697,1.816297563,0.844239512,0.060047812,0.909282581,0.537840661,1.643510593,-0.057096397,0.543819045,0.818796307,-1.185629295,0.660918765,0.336697255,-0.096016678,1.115059873,-1.005334543,300.0239573
2587,0.026706801,0.482919446,-1.754028687,-0.286174267,0.842937663,1.84969848,-2.643976764,-1.37614686,0.615096049,-0.437553166,-0.351130365,-0.229044417,-2.284244583,0.439606651,0.575339042,-133.0358637
760,0.334573821,0.025155166,1.319135602,-1.092036447,-0.306217378,0.24732597,-0.582617204,-1.245788439,0.68041766,-0.556146615,0.12078485,1.610264178,1.25210561,1.938306784,-0.795189556,323.7634486
4645,0.678253384,1.648507473,-0.47515081,-0.760261137,-0.97895823,-0.422173563,-0.993714268,-1.13526294,0.628123428,-0.113054294,-0.74999852,0.332436286,0.929036317,-0.371140354,0.209284477,242.8582345
305,0.323366962,-0.987452598,-0.024312637,1.189668629,-1.838243131,-0.004720377,-2.123196996,0.330025667,1.221788115,-0.033962583,0.549065333,-1.65635156,1.116654145,1.899882906,0.457095795,-28.50720428
4657,-1.183111831,0.449499075,0.936777479,0.120745867,1.355364468,0.890749257,2.337164677,0.209967542,-0.593049127,-0.602650412,-0.263328385,-1.875542896,-2.281514965,-0.461642303,0.824665605,-290.0082731
353,-1.788769733,-1.895055365,-0.913038984,2.042279043,-0.548397296,1.034415013,-0.175290476,-2.073949918,0.005803294,-0.81529663,-0.720393672,-0.4565794,-1.677660328,-0.611628114,-1.839756327,-563.698443
1561,-0.893114523,-0.221721046,-1.196010925,1.762924581,0.547452723,0.28777003,-1.691565145,-1.425004386,1.089275127,1.155928708,-0.969749111,-1.498606658,1.24603689,0.309361888,-0.994946902,54.40583464
3836,0.03268548,-0.339426379,-0.519750191,-0.814464715,-0.205072399,0.906265691,-1.022174907,0.774717623,-0.349003722,1.191564459,1.328977743,0.402667298,-1.344987967,1.220206263,-0.108981,-24.60210794
2538,-0.539901355,0.439208038,0.522295909,-0.379791173,-0.814613856,-1.022174387,-0.310092058,1.373371298,-1.358476355,0.248005736,0.964962836,-0.86154074,-0.75628642,-0.870275953,-0.157954672,-269.0166301
3670,0.72267301,-1.122117121,0.490789687,-1.126404212,-0.421518899,0.339250641,-1.604172127,0.784288447,-0.26405174,-0.484352713,-2.217128129,-0.446493497,-0.338129165,-1.584586846,-0.010380398,-166.6796735
2010,-0.055080274,1.458519662,-0.608548487,1.801046187,0.722124033,-0.624191176,1.295284237,-1.043581326,1.163236439,1.255355908,-0.096434926,-0.279538275,0.441283646,-0.190198147,-0.658522607,279.2691417
